Code,Name,F-Score,Timing_Score,Combined_Score,Rating,Recommendation,Current_Price,Change_30D,Signals,ROA
413390,엠오티,4,3.0,55.0,C (보통),관망 ⭐,7530,9.45,"20일선 > 60일선 (상승 추세), RSI 53.9 (중립 구간), MACD 0선 위 (상승 추세)",5.56
052400,코나아이,5,1.0,55.0,D (부진),매수 보류,45900,-7.09,RSI 41.7 (중립 구간),7.31
130740,티피씨글로벌,5,1.0,55.0,D (부진),매수 보류,1769,-9.0,RSI 40.5 (중립 구간),-0.27
141000,비아트론,5,1.0,55.0,D (부진),매수 보류,8000,-7.83,RSI 42.2 (중립 구간),6.57
019540,일지테크,4,3.0,55.0,C (보통),관망 ⭐,3930,-1.75,"RSI 49.4 (중립 구간), MACD > Signal & 양전환 ⭐⭐",3.91
038460,바이오스마트,4,3.0,55.0,C (보통),관망 ⭐,2795,-6.83,"RSI 43.3 (중립 구간), MACD > Signal & 양전환 ⭐⭐",0.42
445090,에이직랜드,4,3.0,55.0,C (보통),관망 ⭐,29400,-5.16,"20일선 > 60일선 (상승 추세), RSI 42.8 (중립 구간), 볼린저 하단 반등 ⭐",2.14
026150,특수건설,4,3.0,55.0,C (보통),관망 ⭐,5590,-5.89,"RSI 42.1 (중립 구간), MACD > Signal & 양전환 ⭐⭐",2.47
080160,모두투어,5,1.0,55.0,D (부진),매수 보류,10700,-16.6,RSI 37.6 (과매도 탈출),8.49
044450,KSS해운,5,1.0,55.0,D (부진),매수 보류,9160,0.22,RSI 48.6 (중립 구간),3.03
180640,한진칼,5,1.0,55.0,D (부진),매수 보류,102000,0.49,RSI 47.4 (중립 구간),12.17
156100,엘앤케이바이오,4,3.0,55.0,C (보통),관망 ⭐,9280,16.73,"20일선 > 60일선 (상승 추세), RSI 55.0 (중립 구간), MACD 0선 위 (상승 추세)",11.07
012630,HDC,5,1.0,55.0,D (부진),매수 보류,17540,-3.47,RSI 44.2 (중립 구간),3.55
211270,AP위성,5,1.0,55.0,D (부진),매수 보류,11900,-3.8,RSI 45.2 (중립 구간),7.69
035760,CJ ENM,5,1.0,55.0,D (부진),매수 보류,66400,-12.05,RSI 44.2 (중립 구간),0.79
071970,HD현대마린엔진,4,3.0,55.0,C (보통),관망 ⭐,82600,1.85,"20일선 > 60일선 (상승 추세), RSI 38.3 (과매도 탈출), 볼린저 하단 반등 ⭐",11.03
057540,옴니시스템,5,1.0,55.0,D (부진),매수 보류,764,-6.03,RSI 39.6 (과매도 탈출),5.06
036120,서울평가정보,5,1.0,55.0,D (부진),매수 보류,2095,-8.91,RSI 33.5 (과매도 탈출),7.36
073540,에프알텍,5,1.0,55.0,D (부진),매수 보류,2050,-22.64,RSI 39.2 (과매도 탈출),1.84
273060,와이즈버즈,5,1.0,55.0,D (부진),매수 보류,989,-13.17,RSI 38.8 (과매도 탈출),1.15
126880,제이엔케이글로벌,5,1.0,55.0,D (부진),매수 보류,4160,-1.19,RSI 40.1 (중립 구간),24.3
052600,한네트,4,3.0,55.0,C (보통),관망 ⭐,3990,-9.73,"RSI 40.8 (중립 구간), MACD > Signal & 양전환 ⭐⭐",6.3
238490,힘스,4,3.0,55.0,C (보통),관망 ⭐,3465,-14.13,"RSI 42.4 (중립 구간), MACD > Signal & 양전환 ⭐⭐",3.11
059090,미코,4,3.0,55.0,C (보통),관망 ⭐,15120,1.68,"RSI 49.9 (중립 구간), MACD > Signal & 양전환 ⭐⭐",5.49
376300,디어유,5,1.0,55.0,D (부진),매수 보류,33900,-21.71,볼린저 하단 반등 ⭐,8.01
018700,바른손,4,3.0,55.0,C (보통),관망 ⭐,963,-11.41,"RSI 36.8 (과매도 탈출), MACD > Signal & 양전환 ⭐⭐",-29.09
499790,GS피앤엘,4,3.0,55.0,C (보통),관망 ⭐,38450,-23.25,"RSI 40.3 (중립 구간), MACD > Signal & 양전환 ⭐⭐",1.96
123410,코리아에프티,5,1.0,55.0,D (부진),매수 보류,5920,-4.98,RSI 48.1 (중립 구간),8.54
050960,수산아이앤티,5,1.0,55.0,D (부진),매수 보류,9580,-7.71,RSI 45.6 (중립 구간),4.8
002140,고려산업,4,3.0,55.0,C (보통),관망 ⭐,2500,-5.84,"RSI 42.6 (중립 구간), MACD > Signal & 양전환 ⭐⭐",1.35
265560,영화테크,5,1.0,55.0,D (부진),매수 보류,7050,-13.71,RSI 36.0 (과매도 탈출),13.07
109670,씨싸이트,5,1.0,55.0,D (부진),매수 보류,6040,-22.46,RSI 38.6 (과매도 탈출),0.2
279600,미디어젠,4,3.0,55.0,C (보통),관망 ⭐,8090,-20.06,"RSI 39.3 (과매도 탈출), MACD > Signal & 양전환 ⭐⭐",-11.02
046390,삼화네트웍스,5,1.0,55.0,D (부진),매수 보류,1304,-11.11,RSI 38.3 (과매도 탈출),2.79
290560,신시웨이,5,1.0,55.0,D (부진),매수 보류,6440,-13.44,RSI 38.1 (과매도 탈출),9.88
158430,아톤,5,1.0,55.0,D (부진),매수 보류,6690,-19.98,RSI 42.9 (중립 구간),7.92
079950,인베니아,4,3.0,55.0,C (보통),관망 ⭐,494,-12.72,"RSI 38.8 (과매도 탈출), MACD > Signal & 양전환 ⭐⭐",-13.64
189860,서전기전,5,1.0,55.0,D (부진),매수 보류,3080,1.15,RSI 45.6 (중립 구간),1.74
043360,디지아이,5,1.0,55.0,D (부진),매수 보류,2075,-8.39,RSI 46.6 (중립 구간),-4.21
045660,에이텍,5,1.0,55.0,D (부진),매수 보류,10800,-11.69,RSI 37.8 (과매도 탈출),9.5
222160,NPX,5,1.0,55.0,D (부진),매수 보류,8040,0.0,볼린저 하단 반등 ⭐,-13.45
362320,청담글로벌,5,1.0,55.0,D (부진),매수 보류,7410,-20.06,RSI 41.6 (중립 구간),5.67
098070,한텍,5,1.0,55.0,D (부진),매수 보류,35700,-20.13,RSI 36.2 (과매도 탈출),12.67
389260,대명에너지,4,3.0,55.0,C (보통),관망 ⭐,21700,-8.44,"RSI 48.0 (중립 구간), MACD > Signal & 양전환 ⭐⭐",2.11
021320,KCC건설,4,3.0,55.0,C (보통),관망 ⭐,4815,-6.87,"RSI 45.2 (중립 구간), MACD > Signal & 양전환 ⭐⭐",1.08
900290,GRT,4,3.0,55.0,C (보통),관망 ⭐,2810,-6.95,"RSI 43.1 (중립 구간), MACD > Signal & 양전환 ⭐⭐",5.35
031820,아이티센씨티에스,4,3.0,55.0,C (보통),관망 ⭐,550,-9.98,"RSI 44.7 (중립 구간), MACD > Signal & 양전환 ⭐⭐",3.98
146060,율촌,5,1.0,55.0,D (부진),매수 보류,1210,-2.89,RSI 40.2 (중립 구간),2.77
452430,사피엔반도체,4,2.5,52.5,D (부진),매수 보류,28250,2.54,"20일선 > 60일선 (상승 추세), RSI 44.7 (중립 구간), 거래량 정상 (1.1배)",-54.81
373200,엑스플러스,4,2.5,52.5,D (부진),매수 보류,535,-12.72,"RSI 32.4 (과매도 탈출), 거래량 급증 (3.1배) ⭐",-8.3
138080,오이솔루션,4,2.5,52.5,D (부진),매수 보류,13080,23.16,"20일선 > 60일선 (상승 추세), RSI 51.7 (중립 구간), MACD 0선 위 (상승 추세)",-10.67
041510,에스엠,5,0.5,52.5,D (부진),매수 보류,99000,-24.94,거래량 정상 (0.8배),18.92
376900,로킷헬스케어,4,2.5,52.5,D (부진),매수 보류,35550,75.56,"20일선 > 60일선 (상승 추세), RSI 56.5 (중립 구간), MACD 0선 위 (상승 추세)",1.23
012450,한화에어로스페이스,4,2.5,52.5,D (부진),매수 보류,960000,-8.4,"20일선 > 60일선 (상승 추세), RSI 47.2 (중립 구간), 거래량 정상 (0.8배)",4.37
000850,화천기공,4,2.5,52.5,D (부진),매수 보류,30900,-4.04,"20일선 > 60일선 (상승 추세), RSI 39.9 (과매도 탈출), 거래량 정상 (0.9배)",2.03
044380,주연테크,4,2.5,52.5,D (부진),매수 보류,500,-8.76,"RSI 44.2 (중립 구간), 거래량 급증 (2.9배) ⭐",-6.12
014940,오리엔탈정공,4,2.5,52.5,D (부진),매수 보류,8610,-12.59,"20일선 > 60일선 (상승 추세), RSI 36.7 (과매도 탈출), 볼린저 하단 근처",11.24
084440,유비온,4,2.5,52.5,D (부진),매수 보류,1006,-4.91,"RSI 43.8 (중립 구간), 거래량 급증 (6.4배) ⭐",6.06
281740,레이크머티리얼즈,4,2.5,52.5,D (부진),매수 보류,14390,11.12,"20일선 > 60일선 (상승 추세), RSI 50.8 (중립 구간), MACD 0선 위 (상승 추세)",5.98
277880,티에스아이,4,2.5,52.5,D (부진),매수 보류,5680,7.78,"20일선 > 60일선 (상승 추세), RSI 49.1 (중립 구간), MACD 0선 위 (상승 추세)",8.0
064760,티씨케이,4,2.5,52.5,D (부진),매수 보류,163400,1.05,"20일선 > 60일선 (상승 추세), RSI 49.3 (중립 구간), MACD 0선 위 (상승 추세)",12.78
129890,앱코,4,2.5,52.5,D (부진),매수 보류,990,-3.04,"RSI 45.9 (중립 구간), 거래량 급증 (2.0배) ⭐",4.81
347890,엠투아이,4,2.5,52.5,D (부진),매수 보류,6100,-6.44,"20일선 > 60일선 (상승 추세), RSI 44.6 (중립 구간), 거래량 정상 (1.2배)",8.19
090360,로보스타,4,2.5,52.5,D (부진),매수 보류,78300,63.81,"20일선 > 60일선 (상승 추세), RSI 56.0 (중립 구간), MACD 0선 위 (상승 추세)",1.95
078600,대주전자재료,4,2.5,52.5,D (부진),매수 보류,76100,10.61,"20일선 > 60일선 (상승 추세), RSI 53.1 (중립 구간), MACD 0선 위 (상승 추세)",3.43
267320,나인테크,4,2.5,52.5,D (부진),매수 보류,3650,14.6,"20일선 > 60일선 (상승 추세), RSI 45.1 (중립 구간), MACD 0선 위 (상승 추세)",-2.9
484870,엠앤씨솔루션,4,2.5,52.5,D (부진),매수 보류,166000,-22.61,"RSI 33.6 (과매도 탈출), 거래량 정상 (0.8배), 볼린저 하단 반등 ⭐",10.59
457190,이수스페셜티케미컬,4,2.5,52.5,D (부진),매수 보류,53600,8.5,"20일선 > 60일선 (상승 추세), RSI 50.1 (중립 구간), MACD 0선 위 (상승 추세)",3.51
115500,케이씨에스,4,2.5,52.5,D (부진),매수 보류,10680,-0.19,"20일선 > 60일선 (상승 추세), RSI 46.8 (중립 구간), MACD 0선 위 (상승 추세)",8.37
052690,한전기술,4,2.5,52.5,D (부진),매수 보류,94600,8.99,"20일선 > 60일선 (상승 추세), RSI 45.5 (중립 구간), MACD 0선 위 (상승 추세)",10.72
095340,ISC,4,2.5,52.5,D (부진),매수 보류,78800,0.64,"20일선 > 60일선 (상승 추세), RSI 51.2 (중립 구간), MACD 0선 위 (상승 추세)",8.79
034020,두산에너빌리티,4,2.5,52.5,D (부진),매수 보류,78400,22.5,"20일선 > 60일선 (상승 추세), RSI 48.9 (중립 구간), MACD 0선 위 (상승 추세)",1.41
056700,신화인터텍,5,0.5,52.5,D (부진),매수 보류,1823,-9.3,거래량 정상 (1.0배),0.42
381620,제닉스로보틱스,4,2.5,52.5,D (부진),매수 보류,14870,18.02,"20일선 > 60일선 (상승 추세), RSI 47.5 (중립 구간), MACD 0선 위 (상승 추세)",7.45
054540,삼영엠텍,4,2.5,52.5,D (부진),매수 보류,15350,28.02,"20일선 > 60일선 (상승 추세), RSI 47.5 (중립 구간), MACD 0선 위 (상승 추세)",5.18
036670,삼양케이씨아이,4,2.5,52.5,D (부진),매수 보류,6950,2.36,"20일선 > 60일선 (상승 추세), RSI 53.1 (중립 구간), MACD 0선 위 (상승 추세)",10.79
098120,마이크로컨텍솔,4,2.5,52.5,D (부진),매수 보류,26000,19.54,"20일선 > 60일선 (상승 추세), RSI 51.1 (중립 구간), MACD 0선 위 (상승 추세)",13.91
080220,제주반도체,4,2.5,52.5,D (부진),매수 보류,20700,8.78,"20일선 > 60일선 (상승 추세), RSI 53.7 (중립 구간), MACD 0선 위 (상승 추세)",8.61
222080,씨아이에스,4,2.5,52.5,D (부진),매수 보류,7150,4.84,"20일선 > 60일선 (상승 추세), RSI 46.2 (중립 구간), MACD 0선 위 (상승 추세)",7.66
160980,싸이맥스,4,2.5,52.5,D (부진),매수 보류,18150,7.21,"20일선 > 60일선 (상승 추세), RSI 52.1 (중립 구간), MACD 0선 위 (상승 추세)",6.77
247540,에코프로비엠,4,2.5,52.5,D (부진),매수 보류,155300,28.99,"20일선 > 60일선 (상승 추세), RSI 54.9 (중립 구간), MACD 0선 위 (상승 추세)",1.56
029460,케이씨,4,2.5,52.5,D (부진),매수 보류,26600,1.53,"20일선 > 60일선 (상승 추세), RSI 52.5 (중립 구간), 볼린저 중심선 위",4.92
062040,산일전기,4,2.5,52.5,D (부진),매수 보류,147300,27.86,"20일선 > 60일선 (상승 추세), RSI 54.4 (중립 구간), MACD 0선 위 (상승 추세)",23.46
473980,노머스,5,0.5,52.5,D (부진),매수 보류,21350,-37.76,거래량 정상 (1.0배),15.64
027710,팜스토리,4,2.5,52.5,D (부진),매수 보류,1180,1.2,"20일선 > 60일선 (상승 추세), RSI 44.5 (중립 구간), 거래량 정상 (1.0배)",0.52
016380,KG스틸,4,2.5,52.5,D (부진),매수 보류,5470,1.3,"20일선 > 60일선 (상승 추세), RSI 52.2 (중립 구간), 볼린저 중심선 위",4.54
389020,자람테크놀로지,4,2.5,52.5,D (부진),매수 보류,38000,0.93,"20일선 > 60일선 (상승 추세), RSI 46.7 (중립 구간), MACD 0선 위 (상승 추세)",2.55
106080,케이이엠텍,4,2.5,52.5,D (부진),매수 보류,1452,-12.58,"RSI 45.0 (중립 구간), 거래량 급증 (2.2배) ⭐",-7.84
121600,나노신소재,4,2.5,52.5,D (부진),매수 보류,63800,32.64,"20일선 > 60일선 (상승 추세), RSI 55.6 (중립 구간), MACD 0선 위 (상승 추세)",1.57
900110,이스트아시아홀딩스,5,0.5,52.5,D (부진),매수 보류,1219,-30.78,볼린저 하단 근처,1.51
161890,한국콜마,5,0.5,52.5,D (부진),매수 보류,64800,-17.24,거래량 정상 (1.0배),4.33
059270,해성에어로보틱스,4,2.5,52.5,D (부진),매수 보류,7980,20.18,"20일선 > 60일선 (상승 추세), RSI 41.0 (중립 구간), MACD 0선 위 (상승 추세)",-1.18
049120,파인디앤씨,4,2.5,52.5,D (부진),매수 보류,870,1.16,"단기 정배열 (5>20), RSI 46.3 (중립 구간), MACD 0선 위 (상승 추세)",-2.46
056080,유진로봇,4,2.5,52.5,D (부진),매수 보류,12070,7.86,"20일선 > 60일선 (상승 추세), RSI 46.7 (중립 구간), MACD 0선 위 (상승 추세)",-5.85
089980,상아프론테크,4,2.5,52.5,D (부진),매수 보류,17600,5.64,"20일선 > 60일선 (상승 추세), RSI 48.3 (중립 구간), MACD 0선 위 (상승 추세)",1.35
378340,필에너지,4,2.5,52.5,D (부진),매수 보류,14470,8.63,"20일선 > 60일선 (상승 추세), RSI 53.0 (중립 구간), MACD 0선 위 (상승 추세)",6.32
049480,오픈베이스,4,2.0,50.0,D (부진),매수 보류,2465,-3.14,"20일선 > 60일선 (상승 추세), RSI 47.1 (중립 구간)",4.45
035900,JYP Ent.,4,2.0,50.0,D (부진),매수 보류,71900,-3.1,"20일선 > 60일선 (상승 추세), RSI 40.9 (중립 구간)",19.63
033160,엠케이전자,4,2.0,50.0,D (부진),매수 보류,9230,2.1,"20일선 > 60일선 (상승 추세), RSI 47.6 (중립 구간)",-1.63
009470,삼화전기,4,2.0,50.0,D (부진),매수 보류,34700,-14.53,"20일선 > 60일선 (상승 추세), RSI 47.7 (중립 구간)",11.95
265520,AP시스템,4,2.0,50.0,D (부진),매수 보류,19340,2.22,"20일선 > 60일선 (상승 추세), RSI 46.4 (중립 구간)",7.37
102120,어보브반도체,4,2.0,50.0,D (부진),매수 보류,12190,1.67,"20일선 > 60일선 (상승 추세), RSI 47.1 (중립 구간)",-6.18
347860,알체라,4,2.0,50.0,D (부진),매수 보류,2500,-18.7,"RSI 39.8 (과매도 탈출), 볼린저 하단 반등 ⭐",-55.62
097520,엠씨넥스,4,2.0,50.0,D (부진),매수 보류,27700,-2.29,"20일선 > 60일선 (상승 추세), RSI 32.2 (과매도 탈출)",8.89
048770,TPC,4,2.0,50.0,D (부진),매수 보류,2100,-12.32,"20일선 > 60일선 (상승 추세), RSI 44.4 (중립 구간)",-4.24
119610,인터로조,4,2.0,50.0,D (부진),매수 보류,16300,-13.76,"RSI 36.0 (과매도 탈출), 볼린저 하단 반등 ⭐",7.01
089790,제이티,4,2.0,50.0,D (부진),매수 보류,4775,-14.58,"20일선 > 60일선 (상승 추세), RSI 48.3 (중립 구간)",4.61
024880,케이피에프,4,2.0,50.0,D (부진),매수 보류,5210,-3.52,"20일선 > 60일선 (상승 추세), RSI 46.0 (중립 구간)",3.62
484810,티엑스알로보틱스,4,2.0,50.0,D (부진),매수 보류,15350,-4.06,"20일선 > 60일선 (상승 추세), RSI 44.6 (중립 구간)",5.19
222040,코스맥스엔비티,4,2.0,50.0,D (부진),매수 보류,3010,-21.61,"RSI 32.2 (과매도 탈출), 거래량 증가 (1.8배)",-0.52
017250,인터엠,4,2.0,50.0,D (부진),매수 보류,1098,-3.51,"RSI 48.3 (중립 구간), 거래량 증가 (1.6배)",2.68
220260,켐트로스,4,2.0,50.0,D (부진),매수 보류,4155,3.88,"20일선 > 60일선 (상승 추세), RSI 51.8 (중립 구간)",4.06
017900,광전자,4,2.0,50.0,D (부진),매수 보류,1826,-4.2,"20일선 > 60일선 (상승 추세), RSI 37.8 (과매도 탈출)",4.06
465770,STX그린로지스,4,2.0,50.0,D (부진),매수 보류,6540,-11.86,"RSI 32.5 (과매도 탈출), 볼린저 하단 반등 ⭐",10.71
008110,대동전자,4,2.0,50.0,D (부진),매수 보류,15040,0.0,"20일선 > 60일선 (상승 추세), 볼린저 하단 반등 ⭐",4.4
241790,티이엠씨씨엔에스,4,2.0,50.0,D (부진),매수 보류,7590,-9.32,"20일선 > 60일선 (상승 추세), RSI 41.9 (중립 구간)",5.4
111380,동인기연,4,2.0,50.0,D (부진),매수 보류,13440,-3.31,"RSI 39.4 (과매도 탈출), 볼린저 하단 반등 ⭐",3.41
248170,샘표식품,4,2.0,50.0,D (부진),매수 보류,27100,2.65,"20일선 > 60일선 (상승 추세), RSI 52.1 (중립 구간)",2.73
445180,퓨릿,4,2.0,50.0,D (부진),매수 보류,7950,3.52,"20일선 > 60일선 (상승 추세), RSI 50.0 (중립 구간)",11.36
092070,디엔에프,4,2.0,50.0,D (부진),매수 보류,14890,-2.68,"20일선 > 60일선 (상승 추세), RSI 44.8 (중립 구간)",0.37
092220,KEC,4,2.0,50.0,D (부진),매수 보류,765,-8.93,"20일선 > 60일선 (상승 추세), RSI 45.0 (중립 구간)",-2.44
403870,HPSP,4,2.0,50.0,D (부진),매수 보류,32650,-4.95,"20일선 > 60일선 (상승 추세), RSI 45.0 (중립 구간)",26.98
900070,글로벌에스엠,4,2.0,50.0,D (부진),매수 보류,436,-4.8,"RSI 44.8 (중립 구간), 거래량 증가 (1.9배)",1.12
065770,CS,4,2.0,50.0,D (부진),매수 보류,870,-8.52,"RSI 36.9 (과매도 탈출), 볼린저 하단 반등 ⭐",4.58
058850,KTcs,4,2.0,50.0,D (부진),매수 보류,2925,-4.57,"20일선 > 60일선 (상승 추세), RSI 47.8 (중립 구간)",1.56
127980,화인써키트,4,2.0,50.0,D (부진),매수 보류,6390,-2.89,"20일선 > 60일선 (상승 추세), RSI 49.2 (중립 구간)",1.11
009830,한화솔루션,4,2.0,50.0,D (부진),매수 보류,28450,-2.57,"20일선 > 60일선 (상승 추세), RSI 45.9 (중립 구간)",-1.51
025550,한국선재,4,2.0,50.0,D (부진),매수 보류,3700,-9.65,"20일선 > 60일선 (상승 추세), RSI 39.1 (과매도 탈출)",0.18
208710,포톤,4,2.0,50.0,D (부진),매수 보류,2620,19.09,"20일선 > 60일선 (상승 추세), RSI 47.1 (중립 구간)",-9.71
239340,이스트에이드,4,2.0,50.0,D (부진),매수 보류,1826,-19.02,"RSI 33.2 (과매도 탈출), 볼린저 하단 반등 ⭐",-13.59
013030,하이록코리아,4,2.0,50.0,D (부진),매수 보류,34000,-1.88,"20일선 > 60일선 (상승 추세), RSI 38.6 (과매도 탈출)",9.31
405100,큐알티,4,2.0,50.0,D (부진),매수 보류,15970,-12.3,"20일선 > 60일선 (상승 추세), RSI 49.0 (중립 구간)",2.13
166090,하나머티리얼즈,4,2.0,50.0,D (부진),매수 보류,37950,-7.78,"20일선 > 60일선 (상승 추세), RSI 44.3 (중립 구간)",5.64
086390,유니테스트,4,2.0,50.0,D (부진),매수 보류,16730,-18.59,"20일선 > 60일선 (상승 추세), RSI 42.1 (중립 구간)",-4.66
177350,베셀,4,2.0,50.0,D (부진),매수 보류,1228,-18.68,"20일선 > 60일선 (상승 추세), RSI 36.5 (과매도 탈출)",-20.47
389500,에스비비테크,4,2.0,50.0,D (부진),매수 보류,24900,-0.4,"20일선 > 60일선 (상승 추세), RSI 49.0 (중립 구간)",-3.11
460930,현대힘스,4,2.0,50.0,D (부진),매수 보류,19670,-23.01,"RSI 30.5 (과매도 탈출), 볼린저 하단 반등 ⭐",5.08
037370,EG,4,2.0,50.0,D (부진),매수 보류,5900,8.06,"20일선 > 60일선 (상승 추세), RSI 49.1 (중립 구간)",-4.41
263720,디앤씨미디어,4,1.5,47.5,D (부진),매수 보류,14010,-6.6,"RSI 45.8 (중립 구간), 거래량 정상 (0.8배)",10.83
263690,디알젬,4,1.5,47.5,D (부진),매수 보류,5580,-5.9,"RSI 46.3 (중립 구간), 거래량 정상 (1.0배)",8.28
046440,KG모빌리언스,4,1.5,47.5,D (부진),매수 보류,4865,-5.72,"RSI 42.8 (중립 구간), 거래량 정상 (1.2배)",3.32
219750,한국비티비,4,1.5,47.5,D (부진),매수 보류,1000,-3.19,"RSI 40.1 (중립 구간), 거래량 정상 (1.4배)",-0.47
298060,에스씨엠생명과학,4,1.5,47.5,D (부진),매수 보류,1113,-0.71,"RSI 49.2 (중립 구간), 볼린저 중심선 위",-53.45
042000,카페24,4,1.5,47.5,D (부진),매수 보류,33900,-21.62,"RSI 39.2 (과매도 탈출), 거래량 정상 (1.1배)",11.37
041650,상신브레이크,4,1.5,47.5,D (부진),매수 보류,2710,0.56,"RSI 52.5 (중립 구간), 볼린저 중심선 위",2.94
020120,키다리스튜디오,4,1.5,47.5,D (부진),매수 보류,3830,-9.78,"RSI 48.3 (중립 구간), 거래량 정상 (0.8배)",-2.18
013870,지엠비코리아,4,1.5,47.5,D (부진),매수 보류,3800,-5.12,"RSI 33.3 (과매도 탈출), 거래량 정상 (1.2배)",2.35
018470,조일알미늄,4,1.5,47.5,D (부진),매수 보류,1330,-3.69,"RSI 45.4 (중립 구간), 거래량 정상 (1.2배)",2.61
017800,현대엘리베이터,4,1.5,47.5,D (부진),매수 보류,76600,-8.37,"RSI 47.3 (중립 구간), 거래량 정상 (0.9배)",5.43
000180,성창기업지주,4,1.5,47.5,D (부진),매수 보류,1472,-13.72,"RSI 31.3 (과매도 탈출), 거래량 정상 (1.4배)",-0.5
083790,CG인바이츠,4,1.5,47.5,D (부진),매수 보류,1504,-10.74,"RSI 44.0 (중립 구간), 거래량 정상 (1.2배)",-19.88
051360,토비스,4,1.5,47.5,D (부진),매수 보류,14800,-11.48,"RSI 44.1 (중립 구간), 거래량 정상 (1.5배)",11.61
038620,위즈코프,4,1.5,47.5,D (부진),매수 보류,558,-7.46,"RSI 32.8 (과매도 탈출), 거래량 정상 (0.9배)",0.99
053450,세코닉스,4,1.5,47.5,D (부진),매수 보류,5350,-6.47,"RSI 41.3 (중립 구간), 거래량 정상 (1.2배)",4.14
373110,엑셀세라퓨틱스,4,1.5,47.5,D (부진),매수 보류,2110,-23.02,"RSI 41.6 (중립 구간), 거래량 정상 (1.2배)",-56.21
331520,밸로프,4,1.5,47.5,D (부진),매수 보류,558,-4.94,"RSI 40.4 (중립 구간), 거래량 정상 (1.1배)",3.74
053030,바이넥스,4,1.5,47.5,D (부진),매수 보류,15350,-9.6,"RSI 45.5 (중립 구간), 거래량 정상 (1.2배)",1.44
008870,금비,4,1.0,45.0,D (부진),매수 보류,56400,-7.54,RSI 40.9 (중립 구간),1.1
004840,DRB동일,4,1.0,45.0,D (부진),매수 보류,4530,-9.31,RSI 36.6 (과매도 탈출),1.34
070960,모나용평,4,1.0,45.0,D (부진),매수 보류,3400,-15.0,RSI 35.2 (과매도 탈출),0.78
027050,코리아나,4,1.0,45.0,D (부진),매수 보류,2355,-15.29,RSI 41.6 (중립 구간),0.74
046070,코다코,4,1.0,45.0,D (부진),매수 보류,10280,0.0,볼린저 하단 반등 ⭐,14.01
246250,에스엘에스바이오,4,1.0,45.0,D (부진),매수 보류,1969,0.0,20일선 > 60일선 (상승 추세),1.83
368970,오에스피,4,1.0,45.0,D (부진),매수 보류,2015,-12.01,RSI 33.1 (과매도 탈출),3.8
089850,유비벨록스,4,1.0,45.0,D (부진),매수 보류,5860,-5.48,RSI 47.3 (중립 구간),4.5
052420,오성첨단소재,4,1.0,45.0,D (부진),매수 보류,1547,-6.98,RSI 42.8 (중립 구간),4.04
041020,폴라리스오피스,4,1.0,45.0,D (부진),매수 보류,5040,-9.84,RSI 42.7 (중립 구간),3.58
131100,티엔엔터테인먼트,4,1.0,45.0,D (부진),매수 보류,1362,-12.8,RSI 32.8 (과매도 탈출),1.77
094360,칩스앤미디어,4,1.0,45.0,D (부진),매수 보류,15620,-6.13,RSI 41.9 (중립 구간),7.52
100090,SK오션플랜트,4,1.0,45.0,D (부진),매수 보류,19850,-22.31,RSI 39.3 (과매도 탈출),2.21
192250,케이사인,4,1.0,45.0,D (부진),매수 보류,11290,-18.42,RSI 43.4 (중립 구간),0.21
024950,삼천리자전거,4,1.0,45.0,D (부진),매수 보류,4200,-11.67,RSI 40.8 (중립 구간),0.57
476040,오가노이드사이언스,4,1.0,45.0,D (부진),매수 보류,32500,-13.56,RSI 44.7 (중립 구간),-44.4
451220,아이엠티,4,1.0,45.0,D (부진),매수 보류,9410,-13.67,RSI 37.6 (과매도 탈출),-6.58
255220,SG,4,1.0,45.0,D (부진),매수 보류,2105,-3.0,RSI 41.3 (중립 구간),-15.55
289930,웨이비스,4,1.0,45.0,D (부진),매수 보류,8130,-6.34,RSI 45.2 (중립 구간),-8.21
007680,대원,4,1.0,45.0,D (부진),매수 보류,4510,-4.04,RSI 47.7 (중립 구간),0.54
100130,동국S&C,4,1.0,45.0,D (부진),매수 보류,2105,-11.37,RSI 38.9 (과매도 탈출),-12.81
090460,비에이치,4,1.0,45.0,D (부진),매수 보류,16880,-9.39,RSI 44.2 (중립 구간),2.58
189300,인텔리안테크,4,1.0,45.0,D (부진),매수 보류,41600,-14.93,RSI 33.5 (과매도 탈출),-0.5
008420,문배철강,4,1.0,45.0,D (부진),매수 보류,2090,-12.0,RSI 39.0 (과매도 탈출),2.94
010770,평화홀딩스,4,1.0,45.0,D (부진),매수 보류,3675,-5.04,RSI 44.1 (중립 구간),0.45
900270,헝셩그룹,4,1.0,45.0,D (부진),매수 보류,206,-13.45,RSI 32.1 (과매도 탈출),0.53
177900,쓰리에이로직스,4,1.0,45.0,D (부진),매수 보류,6180,-14.29,RSI 34.6 (과매도 탈출),11.85
109610,에스와이,4,1.0,45.0,D (부진),매수 보류,2965,-12.67,RSI 32.8 (과매도 탈출),1.45
082210,옵트론텍,4,1.0,45.0,D (부진),매수 보류,1728,-16.32,RSI 36.9 (과매도 탈출),11.69
348350,위드텍,4,1.0,45.0,D (부진),매수 보류,8490,-3.96,RSI 44.2 (중립 구간),5.08
084730,팅크웨어,4,1.0,45.0,D (부진),매수 보류,7970,-9.74,RSI 39.1 (과매도 탈출),4.6
102280,쌍방울,4,1.0,45.0,D (부진),매수 보류,2690,0.0,볼린저 하단 반등 ⭐,-8.12
